image_id,file_name,garments,colors,styles,scene,objects,relation,weather,location,color_garment_pairs,query_tags,caption,gender
synth_0398,synth_0398.jpg,suit;tie,black,professional business,airport lounge,gate seating,sitting on,clear indoor lighting,residential street in Tokyo,black:suit,suit;tie;black;airport lounge;gate seating;sitting on;clear indoor lighting;residential street in Tokyo;professional business,"A person wearing a black professional business suit and a tie, sitting on a gate seating in a airport lounge located in residential street in Tokyo, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0399,synth_0399.jpg,suit;tie,black,professional business,airport lounge,gate seating,sitting on,clear indoor lighting,business district in New York,black:suit,suit;tie;black;airport lounge;gate seating;sitting on;clear indoor lighting;business district in New York;professional business,"A person wearing a black professional business suit and a tie, sitting on a gate seating in a airport lounge located in business district in New York, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0400,synth_0400.jpg,suit;tie,black,professional business,busy airport terminal,boarding pass,holding,clear indoor lighting,financial district in Tokyo,black:suit,suit;tie;black;busy airport terminal;boarding pass;holding;clear indoor lighting;financial district in Tokyo;professional business,"A middle-aged woman wearing a black professional business suit and a tie, holding a boarding pass in a busy airport terminal located in financial district in Tokyo, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0401,synth_0401.jpg,hoodie;jeans,,casual weekend,neon city street,wooden park bench,sitting on,sunny,shopping district in Paris,,hoodie;jeans;neon city street;wooden park bench;sitting on;sunny;shopping district in Paris;casual weekend,"A person wearing a casual weekend hoodie and jeans, sitting on a wooden park bench in a neon city street located in shopping district in Paris, sunny weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0402,synth_0402.jpg,sweater;jeans,,casual weekend,cozy living room,bookshelf,browsing,clear indoor lighting,financial district in Paris,,sweater;jeans;cozy living room;bookshelf;browsing;clear indoor lighting;financial district in Paris;casual weekend,"A fashion model wearing a casual sweater and jeans, browsing a bookshelf in a cozy living room located in financial district in Paris, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0403,synth_0403.jpg,suit,,casual weekend,urban streets,city road,walking on,foggy,downtown in Tokyo,,suit;urban streets;city road;walking on;foggy;downtown in Tokyo;casual weekend,"A fashion model wearing a formal business suit, walking on a city road in a urban streets located in downtown in Tokyo, foggy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0404,synth_0404.jpg,hoodie;jeans,,casual weekend,cozy living room,plush living room sofa,sitting on,clear indoor lighting,shopping district in New York,,hoodie;jeans;cozy living room;plush living room sofa;sitting on;clear indoor lighting;shopping district in New York;casual weekend,"A young man wearing a casual weekend hoodie and jeans, sitting on a plush living room sofa in a cozy living room located in shopping district in New York, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0405,synth_0405.jpg,t-shirt;jeans,,casual weekend,cozy living room,television,standing near,clear indoor lighting,urban park in New York,,t-shirt;jeans;cozy living room;television;standing near;clear indoor lighting;urban park in New York;casual weekend,"A person wearing a casual t-shirt and jeans, standing near a television in a cozy living room located in urban park in New York, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0406,synth_0406.jpg,suit,,casual weekend,neon city street,city road,crossing,snowy,financial district in London,,suit;neon city street;city road;crossing;snowy;financial district in London;casual weekend,"A middle-aged woman wearing a formal business suit, crossing a city road in a neon city street located in financial district in London, snowy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0407,synth_0407.jpg,t-shirt;jeans,,casual weekend,cozy living room,bed,relaxing on,clear indoor lighting,shopping district in Tokyo,,t-shirt;jeans;cozy living room;bed;relaxing on;clear indoor lighting;shopping district in Tokyo;casual weekend,"A person wearing a casual t-shirt and jeans, relaxing on a bed in a cozy living room located in shopping district in Tokyo, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0408,synth_0408.jpg,jacket;chinos,,casual weekend,quiet suburban sidewalk,sidewalk,walking on,cloudy,campus in London,,jacket;chinos;quiet suburban sidewalk;sidewalk;walking on;cloudy;campus in London;casual weekend,"A middle-aged woman wearing a casual jacket and chinos, walking on a sidewalk in a quiet suburban sidewalk located in campus in London, cloudy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0409,synth_0409.jpg,hoodie;jeans,,casual weekend,busy pedestrian shopping district,park pathway,walking on,foggy,financial district in London,,hoodie;jeans;busy pedestrian shopping district;park pathway;walking on;foggy;financial district in London;casual weekend,"A young woman wearing a casual weekend hoodie and jeans, walking on a park pathway in a busy pedestrian shopping district located in financial district in London, foggy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0410,synth_0410.jpg,t-shirt;jeans,,casual weekend,subway entrance steps,crosswalk,standing near,cloudy,shopping district in Tokyo,,t-shirt;jeans;subway entrance steps;crosswalk;standing near;cloudy;shopping district in Tokyo;casual weekend,"A teenager wearing a casual t-shirt and jeans, standing near a crosswalk in a subway entrance steps located in shopping district in Tokyo, cloudy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0411,synth_0411.jpg,t-shirt;jeans,,casual weekend,cozy living room,bed,relaxing on,clear indoor lighting,shopping district in London,,t-shirt;jeans;cozy living room;bed;relaxing on;clear indoor lighting;shopping district in London;casual weekend,"A middle-aged woman wearing a casual t-shirt and jeans, relaxing on a bed in a cozy living room located in shopping district in London, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0412,synth_0412.jpg,sweater;jeans,,casual weekend,neon city street,tall building,walking past,snowy,business district in New York,,sweater;jeans;neon city street;tall building;walking past;snowy;business district in New York;casual weekend,"An elderly man wearing a casual sweater and jeans, walking past a tall building in a neon city street located in business district in New York, snowy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0413,synth_0413.jpg,jacket;chinos,,casual weekend,cozy living room,plush living room sofa,relaxing on,clear indoor lighting,financial district in New York,,jacket;chinos;cozy living room;plush living room sofa;relaxing on;clear indoor lighting;financial district in New York;casual weekend,"A teenager wearing a casual jacket and chinos, relaxing on a plush living room sofa in a cozy living room located in financial district in New York, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0414,synth_0414.jpg,hoodie;jeans,,casual weekend,bustling crosswalk,wooden park bench,sitting on,rainy,residential street in London,,hoodie;jeans;bustling crosswalk;wooden park bench;sitting on;rainy;residential street in London;casual weekend,"A teenager wearing a casual weekend hoodie and jeans, sitting on a wooden park bench in a bustling crosswalk located in residential street in London, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0415,synth_0415.jpg,hoodie;jeans,,casual weekend,highway overpass,park tree,standing near,cloudy,financial district in Paris,,hoodie;jeans;highway overpass;park tree;standing near;cloudy;financial district in Paris;casual weekend,"A middle-aged woman wearing a casual weekend hoodie and jeans, standing near a park tree in a highway overpass located in financial district in Paris, cloudy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0416,synth_0416.jpg,hoodie;jeans,red,casual weekend,subway entrance steps,storefront,walking past,cloudy,downtown in New York,red:hoodie,hoodie;jeans;red;subway entrance steps;storefront;walking past;cloudy;downtown in New York;casual weekend,"A middle-aged woman wearing a red weekend hoodie and jeans, walking past a storefront in a subway entrance steps located in downtown in New York, cloudy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0417,synth_0417.jpg,hoodie;jeans,,casual weekend,urban streets,park flowers,standing near,sunny,downtown in Tokyo,,hoodie;jeans;urban streets;park flowers;standing near;sunny;downtown in Tokyo;casual weekend,"A young man wearing a casual weekend hoodie and jeans, standing near a park flowers in a urban streets located in downtown in Tokyo, sunny weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0418,synth_0418.jpg,suit,,casual weekend,busy pedestrian shopping district,storefront,looking at,foggy,shopping district in London,,suit;busy pedestrian shopping district;storefront;looking at;foggy;shopping district in London;casual weekend,"A person wearing a formal business suit, looking at a storefront in a busy pedestrian shopping district located in shopping district in London, foggy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0419,synth_0419.jpg,hoodie;jeans,,casual weekend,cozy living room,bed,sitting on,clear indoor lighting,campus in New York,,hoodie;jeans;cozy living room;bed;sitting on;clear indoor lighting;campus in New York;casual weekend,"A young woman wearing a casual weekend hoodie and jeans, sitting on a bed in a cozy living room located in campus in New York, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0420,synth_0420.jpg,suit,,casual weekend,busy pedestrian shopping district,crosswalk,standing near,cloudy,urban park in London,,suit;busy pedestrian shopping district;crosswalk;standing near;cloudy;urban park in London;casual weekend,"A teenager wearing a formal business suit, standing near a crosswalk in a busy pedestrian shopping district located in urban park in London, cloudy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0421,synth_0421.jpg,hoodie;jeans,,casual weekend,historic cobblestone alley,wooden park bench,sitting on,sunny,shopping district in Paris,,hoodie;jeans;historic cobblestone alley;wooden park bench;sitting on;sunny;shopping district in Paris;casual weekend,"A middle-aged woman wearing a casual weekend hoodie and jeans, sitting on a wooden park bench in a historic cobblestone alley located in shopping district in Paris, sunny weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0422,synth_0422.jpg,jacket;chinos,,casual weekend,cozy living room,television,watching,clear indoor lighting,financial district in London,,jacket;chinos;cozy living room;television;watching;clear indoor lighting;financial district in London;casual weekend,"A fashion model wearing a casual jacket and chinos, watching a television in a cozy living room located in financial district in London, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0423,synth_0423.jpg,hoodie;jeans,,casual weekend,cozy living room,plush living room sofa,relaxing on,clear indoor lighting,residential street in Tokyo,,hoodie;jeans;cozy living room;plush living room sofa;relaxing on;clear indoor lighting;residential street in Tokyo;casual weekend,"A fashion model wearing a casual weekend hoodie and jeans, relaxing on a plush living room sofa in a cozy living room located in residential street in Tokyo, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0424,synth_0424.jpg,jacket;chinos,,casual weekend,bustling crosswalk,tall building,walking past,rainy,campus in Paris,,jacket;chinos;bustling crosswalk;tall building;walking past;rainy;campus in Paris;casual weekend,"A young man wearing a casual jacket and chinos, walking past a tall building in a bustling crosswalk located in campus in Paris, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0425,synth_0425.jpg,jacket;chinos,,casual weekend,cozy living room,television,standing near,clear indoor lighting,shopping district in Tokyo,,jacket;chinos;cozy living room;television;standing near;clear indoor lighting;shopping district in Tokyo;casual weekend,"An elderly man wearing a casual jacket and chinos, standing near a television in a cozy living room located in shopping district in Tokyo, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0426,synth_0426.jpg,hoodie;jeans,,casual weekend,cozy living room,television,watching,clear indoor lighting,residential street in Paris,,hoodie;jeans;cozy living room;television;watching;clear indoor lighting;residential street in Paris;casual weekend,"A middle-aged woman wearing a casual weekend hoodie and jeans, watching a television in a cozy living room located in residential street in Paris, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0427,synth_0427.jpg,hoodie;jeans,red,casual weekend,subway entrance steps,traffic signal,waiting at,cloudy,urban park in New York,red:hoodie,hoodie;jeans;red;subway entrance steps;traffic signal;waiting at;cloudy;urban park in New York;casual weekend,"A middle-aged woman wearing a red weekend hoodie and jeans, waiting at a traffic signal in a subway entrance steps located in urban park in New York, cloudy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0428,synth_0428.jpg,hoodie;jeans,red,casual weekend,subway entrance steps,sidewalk,walking on,cloudy,business district in Tokyo,red:hoodie,hoodie;jeans;red;subway entrance steps;sidewalk;walking on;cloudy;business district in Tokyo;casual weekend,"A fashion model wearing a red weekend hoodie and jeans, walking on a sidewalk in a subway entrance steps located in business district in Tokyo, cloudy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0429,synth_0429.jpg,hoodie;jeans,,casual weekend,historic cobblestone alley,green grass,standing on,sunny,campus in London,,hoodie;jeans;historic cobblestone alley;green grass;standing on;sunny;campus in London;casual weekend,"A young woman wearing a casual weekend hoodie and jeans, standing on a green grass in a historic cobblestone alley located in campus in London, sunny weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0430,synth_0430.jpg,suit,,casual weekend,highway overpass,storefront,looking at,cloudy,business district in Paris,,suit;highway overpass;storefront;looking at;cloudy;business district in Paris;casual weekend,"A young man wearing a formal business suit, looking at a storefront in a highway overpass located in business district in Paris, cloudy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0431,synth_0431.jpg,hoodie;jeans,,casual weekend,bustling crosswalk,wooden park bench,sitting on,foggy,urban park in New York,,hoodie;jeans;bustling crosswalk;wooden park bench;sitting on;foggy;urban park in New York;casual weekend,"A teenager wearing a casual weekend hoodie and jeans, sitting on a wooden park bench in a bustling crosswalk located in urban park in New York, foggy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0432,synth_0432.jpg,hoodie;jeans,,casual weekend,subway entrance steps,tall building,standing near,foggy,downtown in New York,,hoodie;jeans;subway entrance steps;tall building;standing near;foggy;downtown in New York;casual weekend,"An elderly man wearing a casual weekend hoodie and jeans, standing near a tall building in a subway entrance steps located in downtown in New York, foggy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0433,synth_0433.jpg,suit,,casual weekend,historic cobblestone alley,sidewalk,walking on,foggy,urban park in New York,,suit;historic cobblestone alley;sidewalk;walking on;foggy;urban park in New York;casual weekend,"A young man wearing a formal business suit, walking on a sidewalk in a historic cobblestone alley located in urban park in New York, foggy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0434,synth_0434.jpg,suit,,casual weekend,busy pedestrian shopping district,traffic signal,waiting at,snowy,campus in New York,,suit;busy pedestrian shopping district;traffic signal;waiting at;snowy;campus in New York;casual weekend,"A young man wearing a formal business suit, waiting at a traffic signal in a busy pedestrian shopping district located in campus in New York, snowy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0435,synth_0435.jpg,t-shirt;jeans,,casual weekend,urban streets,sidewalk,walking on,foggy,downtown in London,,t-shirt;jeans;urban streets;sidewalk;walking on;foggy;downtown in London;casual weekend,"A teenager wearing a casual t-shirt and jeans, walking on a sidewalk in a urban streets located in downtown in London, foggy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0436,synth_0436.jpg,hoodie;jeans,,casual weekend,cozy living room,television,standing near,clear indoor lighting,downtown in New York,,hoodie;jeans;cozy living room;television;standing near;clear indoor lighting;downtown in New York;casual weekend,"A young woman wearing a casual weekend hoodie and jeans, standing near a television in a cozy living room located in downtown in New York, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0437,synth_0437.jpg,hoodie;jeans,,casual weekend,neon city street,park pathway,walking on,sunny,residential street in Tokyo,,hoodie;jeans;neon city street;park pathway;walking on;sunny;residential street in Tokyo;casual weekend,"A fashion model wearing a casual weekend hoodie and jeans, walking on a park pathway in a neon city street located in residential street in Tokyo, sunny weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0438,synth_0438.jpg,t-shirt;jeans,,casual weekend,cozy living room,television,watching,clear indoor lighting,business district in Tokyo,,t-shirt;jeans;cozy living room;television;watching;clear indoor lighting;business district in Tokyo;casual weekend,"A middle-aged woman wearing a casual t-shirt and jeans, watching a television in a cozy living room located in business district in Tokyo, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0439,synth_0439.jpg,sweater;jeans,,casual weekend,neon city street,storefront,looking at,cloudy,shopping district in Tokyo,,sweater;jeans;neon city street;storefront;looking at;cloudy;shopping district in Tokyo;casual weekend,"A fashion model wearing a casual sweater and jeans, looking at a storefront in a neon city street located in shopping district in Tokyo, cloudy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0440,synth_0440.jpg,hoodie;jeans,,casual weekend,bustling crosswalk,green grass,sitting on,snowy,business district in Paris,,hoodie;jeans;bustling crosswalk;green grass;sitting on;snowy;business district in Paris;casual weekend,"A young man wearing a casual weekend hoodie and jeans, sitting on a green grass in a bustling crosswalk located in business district in Paris, snowy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0441,synth_0441.jpg,jacket;chinos,,casual weekend,cozy living room,bookshelf,browsing,clear indoor lighting,urban park in Paris,,jacket;chinos;cozy living room;bookshelf;browsing;clear indoor lighting;urban park in Paris;casual weekend,"An elderly man wearing a casual jacket and chinos, browsing a bookshelf in a cozy living room located in urban park in Paris, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0442,synth_0442.jpg,hoodie;jeans,,casual weekend,historic cobblestone alley,crosswalk,standing near,rainy,urban park in London,,hoodie;jeans;historic cobblestone alley;crosswalk;standing near;rainy;urban park in London;casual weekend,"A teenager wearing a casual weekend hoodie and jeans, standing near a crosswalk in a historic cobblestone alley located in urban park in London, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0443,synth_0443.jpg,t-shirt;jeans,,casual weekend,urban streets,storefront,walking past,rainy,residential street in Tokyo,,t-shirt;jeans;urban streets;storefront;walking past;rainy;residential street in Tokyo;casual weekend,"A young man wearing a casual t-shirt and jeans, walking past a storefront in a urban streets located in residential street in Tokyo, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0444,synth_0444.jpg,hoodie;jeans,,casual weekend,neon city street,crosswalk,standing near,cloudy,downtown in Tokyo,,hoodie;jeans;neon city street;crosswalk;standing near;cloudy;downtown in Tokyo;casual weekend,"A middle-aged woman wearing a casual weekend hoodie and jeans, standing near a crosswalk in a neon city street located in downtown in Tokyo, cloudy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0445,synth_0445.jpg,suit,,casual weekend,busy pedestrian shopping district,traffic signal,standing near,foggy,downtown in London,,suit;busy pedestrian shopping district;traffic signal;standing near;foggy;downtown in London;casual weekend,"A middle-aged woman wearing a formal business suit, standing near a traffic signal in a busy pedestrian shopping district located in downtown in London, foggy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0446,synth_0446.jpg,t-shirt;jeans,,casual weekend,urban streets,city road,walking on,cloudy,financial district in Paris,,t-shirt;jeans;urban streets;city road;walking on;cloudy;financial district in Paris;casual weekend,"A young woman wearing a casual t-shirt and jeans, walking on a city road in a urban streets located in financial district in Paris, cloudy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0447,synth_0447.jpg,suit,,casual weekend,quiet suburban sidewalk,storefront,looking at,rainy,downtown in New York,,suit;quiet suburban sidewalk;storefront;looking at;rainy;downtown in New York;casual weekend,"An elderly man wearing a formal business suit, looking at a storefront in a quiet suburban sidewalk located in downtown in New York, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0448,synth_0448.jpg,t-shirt;jeans,,casual weekend,cozy living room,bookshelf,browsing,clear indoor lighting,shopping district in Tokyo,,t-shirt;jeans;cozy living room;bookshelf;browsing;clear indoor lighting;shopping district in Tokyo;casual weekend,"A fashion model wearing a casual t-shirt and jeans, browsing a bookshelf in a cozy living room located in shopping district in Tokyo, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0449,synth_0449.jpg,hoodie;jeans,,casual weekend,cozy living room,television,standing near,clear indoor lighting,business district in Tokyo,,hoodie;jeans;cozy living room;television;standing near;clear indoor lighting;business district in Tokyo;casual weekend,"A person wearing a casual weekend hoodie and jeans, standing near a television in a cozy living room located in business district in Tokyo, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0450,synth_0450.jpg,hoodie;jeans,red,casual weekend,subway entrance steps,crosswalk,walking through,snowy,residential street in Tokyo,red:hoodie,hoodie;jeans;red;subway entrance steps;crosswalk;walking through;snowy;residential street in Tokyo;casual weekend,"A teenager wearing a red weekend hoodie and jeans, walking through a crosswalk in a subway entrance steps located in residential street in Tokyo, snowy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0451,synth_0451.jpg,t-shirt;jeans,,casual weekend,busy pedestrian shopping district,traffic signal,standing near,cloudy,shopping district in London,,t-shirt;jeans;busy pedestrian shopping district;traffic signal;standing near;cloudy;shopping district in London;casual weekend,"A person wearing a casual t-shirt and jeans, standing near a traffic signal in a busy pedestrian shopping district located in shopping district in London, cloudy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0452,synth_0452.jpg,hoodie;jeans,,casual weekend,highway overpass,park flowers,standing near,foggy,business district in London,,hoodie;jeans;highway overpass;park flowers;standing near;foggy;business district in London;casual weekend,"A person wearing a casual weekend hoodie and jeans, standing near a park flowers in a highway overpass located in business district in London, foggy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0453,synth_0453.jpg,hoodie;jeans,,casual weekend,cozy living room,plush living room sofa,sitting on,clear indoor lighting,financial district in Paris,,hoodie;jeans;cozy living room;plush living room sofa;sitting on;clear indoor lighting;financial district in Paris;casual weekend,"An elderly man wearing a casual weekend hoodie and jeans, sitting on a plush living room sofa in a cozy living room located in financial district in Paris, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0454,synth_0454.jpg,jacket;chinos,,casual weekend,cozy living room,plush living room sofa,sitting on,clear indoor lighting,residential street in London,,jacket;chinos;cozy living room;plush living room sofa;sitting on;clear indoor lighting;residential street in London;casual weekend,"A middle-aged woman wearing a casual jacket and chinos, sitting on a plush living room sofa in a cozy living room located in residential street in London, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0455,synth_0455.jpg,hoodie;jeans,,casual weekend,urban streets,park tree,standing near,snowy,business district in London,,hoodie;jeans;urban streets;park tree;standing near;snowy;business district in London;casual weekend,"An elderly man wearing a casual weekend hoodie and jeans, standing near a park tree in a urban streets located in business district in London, snowy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0456,synth_0456.jpg,hoodie;jeans,,casual weekend,historic cobblestone alley,green grass,sitting on,sunny,campus in Paris,,hoodie;jeans;historic cobblestone alley;green grass;sitting on;sunny;campus in Paris;casual weekend,"A person wearing a casual weekend hoodie and jeans, sitting on a green grass in a historic cobblestone alley located in campus in Paris, sunny weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0457,synth_0457.jpg,suit,,casual weekend,urban streets,storefront,looking at,sunny,residential street in New York,,suit;urban streets;storefront;looking at;sunny;residential street in New York;casual weekend,"A young man wearing a formal business suit, looking at a storefront in a urban streets located in residential street in New York, sunny weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0458,synth_0458.jpg,sweater;jeans,,casual weekend,cozy living room,bookshelf,browsing,clear indoor lighting,financial district in Tokyo,,sweater;jeans;cozy living room;bookshelf;browsing;clear indoor lighting;financial district in Tokyo;casual weekend,"A middle-aged woman wearing a casual sweater and jeans, browsing a bookshelf in a cozy living room located in financial district in Tokyo, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0459,synth_0459.jpg,hoodie;jeans,,casual weekend,cozy living room,bookshelf,standing near,clear indoor lighting,downtown in New York,,hoodie;jeans;cozy living room;bookshelf;standing near;clear indoor lighting;downtown in New York;casual weekend,"An elderly man wearing a casual weekend hoodie and jeans, standing near a bookshelf in a cozy living room located in downtown in New York, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0460,synth_0460.jpg,hoodie;jeans,red,casual weekend,urban streets,storefront,walking past,foggy,business district in Paris,red:hoodie,hoodie;jeans;red;urban streets;storefront;walking past;foggy;business district in Paris;casual weekend,"A young woman wearing a red weekend hoodie and jeans, walking past a storefront in a urban streets located in business district in Paris, foggy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0461,synth_0461.jpg,t-shirt;jeans,,casual weekend,cozy living room,plush living room sofa,relaxing on,clear indoor lighting,urban park in London,,t-shirt;jeans;cozy living room;plush living room sofa;relaxing on;clear indoor lighting;urban park in London;casual weekend,"A fashion model wearing a casual t-shirt and jeans, relaxing on a plush living room sofa in a cozy living room located in urban park in London, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0462,synth_0462.jpg,jacket;chinos,,casual weekend,cozy living room,bookshelf,browsing,clear indoor lighting,residential street in New York,,jacket;chinos;cozy living room;bookshelf;browsing;clear indoor lighting;residential street in New York;casual weekend,"A fashion model wearing a casual jacket and chinos, browsing a bookshelf in a cozy living room located in residential street in New York, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0463,synth_0463.jpg,hoodie;jeans,,casual weekend,highway overpass,park flowers,standing near,foggy,urban park in Paris,,hoodie;jeans;highway overpass;park flowers;standing near;foggy;urban park in Paris;casual weekend,"A person wearing a casual weekend hoodie and jeans, standing near a park flowers in a highway overpass located in urban park in Paris, foggy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0464,synth_0464.jpg,hoodie;jeans,,casual weekend,neon city street,park tree,standing near,cloudy,residential street in Tokyo,,hoodie;jeans;neon city street;park tree;standing near;cloudy;residential street in Tokyo;casual weekend,"A teenager wearing a casual weekend hoodie and jeans, standing near a park tree in a neon city street located in residential street in Tokyo, cloudy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0465,synth_0465.jpg,t-shirt;jeans,,casual weekend,cozy living room,bed,relaxing on,clear indoor lighting,residential street in Tokyo,,t-shirt;jeans;cozy living room;bed;relaxing on;clear indoor lighting;residential street in Tokyo;casual weekend,"A teenager wearing a casual t-shirt and jeans, relaxing on a bed in a cozy living room located in residential street in Tokyo, clear indoor lighting, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",
synth_0466,synth_0466.jpg,hoodie;jeans,,casual weekend,historic cobblestone alley,city road,crossing,rainy,financial district in New York,,hoodie;jeans;historic cobblestone alley;city road;crossing;rainy;financial district in New York;casual weekend,"A young woman wearing a casual weekend hoodie and jeans, crossing a city road in a historic cobblestone alley located in financial district in New York, rainy weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",female
synth_0467,synth_0467.jpg,hoodie;jeans,,casual weekend,bustling crosswalk,tall building,standing near,sunny,campus in London,,hoodie;jeans;bustling crosswalk;tall building;standing near;sunny;campus in London;casual weekend,"A young man wearing a casual weekend hoodie and jeans, standing near a tall building in a bustling crosswalk located in campus in London, sunny weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
synth_0468,synth_0468.jpg,hoodie;jeans,,casual weekend,subway entrance steps,tall building,standing near,sunny,downtown in London,,hoodie;jeans;subway entrance steps;tall building;standing near;sunny;downtown in London;casual weekend,"An elderly man wearing a casual weekend hoodie and jeans, standing near a tall building in a subway entrance steps located in downtown in London, sunny weather, photorealistic, DSLR photography, highly detailed, fashion photography, 8k resolution",male
